loan_amnt,term_months,interest_rate,annual_inc,dti,open_acc,pub_rec,revol_util,inq_last_6m,delinq_2yrs,emp_length_years,home_ownership,default
19943.0,36,8.2,103496.0,21.0,3,0,43.85,0,0,22,RENT,0
15201.0,36,16.32,44925.0,11.64,3,1,58.11,0,0,4,OWN,0
8568.0,60,7.38,50119.0,1.58,6,0,43.58,0,0,26,MORTGAGE,1
8199.0,60,14.62,34284.0,22.72,4,0,39.15,1,0,16,OWN,1
7864.0,36,14.83,58978.0,23.57,3,0,105.01,1,0,0,OWN,1
6162.0,36,9.96,80142.0,16.27,4,0,38.42,0,0,5,RENT,1
15547.0,36,7.13,133455.0,22.83,11,0,70.31,2,0,22,OWN,0
20625.0,36,5.0,76533.0,15.21,5,0,12.36,1,0,2,MORTGAGE,0
14933.0,60,9.54,68390.0,26.54,3,0,48.08,1,0,19,MORTGAGE,0
3698.0,60,14.1,95888.0,25.94,5,0,28.14,1,1,16,MORTGAGE,0
14046.0,36,7.69,90886.0,4.89,7,0,94.5,2,0,14,OWN,0
14186.0,36,12.39,52670.0,6.84,10,1,31.06,2,0,18,MORTGAGE,0
25480.0,36,6.09,139062.0,34.25,7,0,44.23,0,0,20,MORTGAGE,0
7714.0,36,11.06,69268.0,25.46,2,0,24.41,1,0,24,OTHER,1
13047.0,36,7.41,77091.0,7.9,3,0,22.91,0,0,16,OWN,0
23529.0,36,11.69,86540.0,5.44,3,0,43.1,1,0,6,MORTGAGE,0
17250.0,36,10.0,80376.0,19.66,4,0,54.06,0,0,27,MORTGAGE,0
17817.0,36,7.24,115762.0,8.86,6,0,71.44,0,0,28,RENT,0
15573.0,36,9.36,52303.0,15.47,3,0,30.52,1,0,5,MORTGAGE,1
16650.0,36,8.26,93501.0,17.62,9,1,30.11,2,0,17,OTHER,0
18888.0,36,6.74,74937.0,17.28,7,0,77.13,1,0,14,RENT,0
10953.0,60,16.33,99482.0,27.01,3,1,84.85,1,0,19,OWN,0
19390.0,36,10.56,63550.0,32.68,7,0,42.9,0,0,1,MORTGAGE,1
8135.0,36,5.0,59488.0,14.17,5,0,56.64,0,0,5,RENT,1
16642.0,36,9.51,91962.0,8.95,7,0,86.74,0,0,5,OWN,0
15894.0,36,15.66,80740.0,21.11,5,1,111.22,0,0,24,RENT,1
11919.0,36,8.95,45391.0,31.05,2,0,55.47,1,0,19,MORTGAGE,1
14887.0,36,17.99,110368.0,14.77,2,0,63.83,0,0,20,MORTGAGE,1
11887.0,36,8.57,91975.0,24.8,10,0,48.32,1,0,9,RENT,1
9641.0,60,14.01,67774.0,11.3,1,0,8.0,1,0,5,MORTGAGE,1
13232.0,36,16.15,55953.0,18.17,4,0,53.66,1,0,3,MORTGAGE,1
9480.0,36,13.8,80924.0,8.7,8,1,79.28,2,0,15,OTHER,0
16614.0,60,6.5,89815.0,18.09,4,0,26.17,1,0,23,MORTGAGE,0
9250.0,36,8.23,22178.0,17.07,5,0,0.0,1,0,11,RENT,1
18560.0,36,16.68,81270.0,22.86,1,0,59.77,2,0,30,OWN,0
9093.0,60,8.78,89577.0,32.22,4,0,1.09,0,0,30,OWN,1
12169.0,36,15.9,5000.0,14.89,5,0,5.7,0,0,2,MORTGAGE,1
11877.0,36,10.28,75886.0,2.0,7,0,4.14,2,0,30,OTHER,1
21626.0,36,12.57,90838.0,16.38,2,0,0.0,0,0,23,MORTGAGE,0
16651.0,36,6.46,87426.0,20.39,9,0,71.43,2,1,18,RENT,0
13941.0,60,9.57,94073.0,19.62,4,0,48.46,1,0,6,MORTGAGE,0
17494.0,36,8.5,60173.0,16.74,4,0,96.42,1,0,11,MORTGAGE,0
4464.0,36,12.9,38803.0,29.9,11,0,63.37,1,0,25,MORTGAGE,0
14784.0,36,12.37,16008.0,19.09,2,0,96.54,1,0,14,RENT,0
24988.0,36,13.85,102767.0,17.16,2,0,28.9,1,0,28,RENT,1
15662.0,36,10.04,91092.0,11.78,5,1,54.06,0,0,8,RENT,0
15340.0,36,8.28,105055.0,4.03,6,0,13.15,2,0,9,MORTGAGE,0
17741.0,60,12.73,48246.0,20.63,2,0,38.07,0,1,23,RENT,1
19478.0,36,7.88,94115.0,19.96,5,0,80.86,1,0,3,RENT,1
5013.0,36,16.31,24920.0,9.53,6,0,43.99,0,0,15,RENT,1
6588.0,36,11.54,43915.0,17.65,6,0,39.13,0,0,10,RENT,0
16051.0,36,10.7,73779.0,16.85,3,0,44.45,0,0,17,RENT,0
11426.0,36,13.85,89896.0,13.0,4,1,48.59,0,0,5,RENT,0
21560.0,36,11.69,120370.0,11.65,3,0,48.62,1,0,1,MORTGAGE,1
13424.0,36,5.37,62798.0,21.24,3,1,78.33,0,0,23,OWN,0
5327.0,36,7.75,44028.0,16.19,4,0,26.97,0,0,2,MORTGAGE,1
8660.0,60,16.23,42486.0,13.27,2,1,39.83,0,0,11,MORTGAGE,1
1252.0,36,12.34,49365.0,11.11,7,0,47.45,1,0,6,MORTGAGE,0
13829.0,36,5.27,136631.0,16.96,6,0,22.41,2,0,21,MORTGAGE,0
14058.0,36,13.41,92706.0,25.4,2,0,33.83,1,0,13,MORTGAGE,0
12878.0,36,9.76,103376.0,19.65,8,0,64.16,3,0,30,RENT,0
20394.0,36,8.5,62830.0,16.1,5,0,24.4,0,1,13,RENT,0
20993.0,36,7.42,69951.0,20.47,3,0,114.34,0,0,8,MORTGAGE,1
14148.0,60,16.0,90978.0,28.92,5,0,85.92,0,1,26,RENT,0
4327.0,36,5.0,54826.0,21.92,5,1,49.42,0,0,25,RENT,1
18086.0,36,8.65,61261.0,20.08,5,0,59.39,1,0,24,MORTGAGE,0
17777.0,60,12.48,49759.0,23.11,3,0,64.26,0,0,14,MORTGAGE,1
16547.0,36,18.31,56575.0,16.74,3,0,59.0,1,0,19,RENT,1
19907.0,36,14.22,71469.0,19.47,4,1,47.39,0,1,8,RENT,1
9176.0,36,8.62,45349.0,14.09,5,0,113.8,1,0,0,OWN,1
25044.0,36,18.12,78579.0,5.6,5,0,27.04,4,0,2,RENT,1
10203.0,36,6.58,78537.0,20.74,5,0,35.33,0,0,17,RENT,0
18746.0,60,13.06,64623.0,20.77,0,0,46.82,2,0,7,MORTGAGE,1
6563.0,36,13.95,45176.0,15.7,7,0,61.13,1,0,30,OTHER,1
10349.0,36,8.48,73149.0,26.29,6,0,95.29,0,0,1,MORTGAGE,1
22582.0,36,14.79,54853.0,12.23,3,0,44.96,0,0,15,MORTGAGE,1
13696.0,60,9.94,71398.0,3.83,2,2,59.46,0,0,17,OWN,1
19200.0,36,14.78,102944.0,12.42,4,1,54.64,1,0,17,RENT,0
16185.0,60,5.0,32412.0,5.67,8,1,42.93,1,0,15,MORTGAGE,1
14475.0,36,13.34,135205.0,20.7,9,0,76.04,1,0,1,RENT,0
21819.0,36,10.35,67824.0,11.98,4,1,55.71,0,0,20,MORTGAGE,1
13817.0,60,16.6,82355.0,25.88,4,0,69.72,1,0,8,MORTGAGE,1
6096.0,36,11.82,47417.0,25.71,9,0,37.67,1,1,8,OWN,1
10984.0,36,17.0,104266.0,10.6,6,0,31.48,2,0,18,MORTGAGE,0
17756.0,60,14.03,66231.0,11.54,9,0,36.42,1,0,24,MORTGAGE,0
16978.0,36,11.49,58176.0,22.28,8,1,52.47,1,0,26,MORTGAGE,0
7165.0,36,15.15,52735.0,25.84,5,0,72.94,1,0,26,RENT,1
11378.0,36,15.18,61945.0,1.9,4,0,97.42,1,0,23,MORTGAGE,1
12091.0,36,13.89,82550.0,20.25,2,0,49.37,0,0,13,RENT,0
13173.0,36,5.0,75184.0,0.42,4,1,91.58,1,1,25,MORTGAGE,0
8120.0,36,8.07,68804.0,13.61,2,0,60.66,0,0,28,RENT,0
11858.0,36,17.54,48657.0,26.75,7,1,28.29,1,0,24,RENT,1
11357.0,60,6.98,46925.0,42.08,2,1,47.97,0,0,0,MORTGAGE,1
18858.0,36,15.53,56174.0,16.09,4,1,64.23,0,0,19,RENT,1
19046.0,36,14.83,83808.0,8.02,3,0,66.17,2,0,28,MORTGAGE,0
14271.0,36,9.1,89868.0,13.89,9,0,33.01,1,0,16,MORTGAGE,1
13040.0,60,5.0,93911.0,18.53,5,0,36.1,2,1,2,MORTGAGE,1
15700.0,36,9.72,69956.0,12.64,2,0,36.62,1,0,11,RENT,0
10917.0,60,20.31,81507.0,10.6,2,0,40.06,3,0,21,MORTGAGE,0
9266.0,36,8.55,64946.0,14.59,2,0,52.63,1,0,25,RENT,0
10299.0,36,8.82,17731.0,21.16,7,0,92.2,1,0,19,RENT,1
11826.0,60,8.01,63522.0,16.64,7,1,34.47,0,0,13,MORTGAGE,0
9183.0,60,16.86,58740.0,10.95,4,0,4.01,1,0,15,MORTGAGE,1
15810.0,36,11.03,38829.0,12.64,6,0,2.4,0,0,16,OWN,1
18649.0,36,9.5,52978.0,14.69,4,0,65.42,1,0,30,MORTGAGE,1
7065.0,36,17.65,74053.0,10.0,4,0,31.37,3,0,30,RENT,0
15126.0,36,14.32,36003.0,12.34,5,0,51.74,0,0,13,MORTGAGE,1
13900.0,60,8.32,48676.0,23.15,4,1,27.31,0,1,8,RENT,0
16708.0,60,7.11,116437.0,16.16,4,0,41.29,1,0,7,RENT,0
14935.0,36,16.63,21919.0,3.97,4,0,36.87,0,1,13,RENT,1
7732.0,36,12.07,64505.0,26.2,5,0,27.83,0,0,4,RENT,0
8688.0,36,5.8,35011.0,21.33,3,0,75.91,0,0,2,MORTGAGE,0
15147.0,36,5.0,47451.0,6.93,6,0,77.75,1,0,9,MORTGAGE,0
20144.0,36,7.54,64068.0,15.08,6,0,60.99,1,0,10,MORTGAGE,1
3929.0,36,7.04,40373.0,11.66,5,0,96.1,3,0,23,RENT,1
16729.0,36,5.0,87218.0,23.42,3,0,12.11,0,0,27,MORTGAGE,1
20948.0,36,7.6,110535.0,15.03,8,0,39.73,2,0,10,MORTGAGE,0
14235.0,60,8.32,95250.0,17.42,6,0,36.27,0,0,8,RENT,0
17751.0,36,10.15,100738.0,16.49,5,1,62.73,2,0,12,RENT,1
11485.0,36,18.77,28608.0,6.16,7,0,13.48,1,0,25,RENT,0
14403.0,36,10.93,62708.0,29.24,4,0,61.69,2,0,9,RENT,0
6895.0,36,11.33,84023.0,23.3,6,0,8.93,2,0,16,MORTGAGE,0
3278.0,36,14.04,96136.0,12.02,6,0,63.7,2,0,14,RENT,1
19714.0,36,11.05,122601.0,19.53,2,1,73.87,1,0,16,OWN,1
10075.0,36,13.6,102071.0,25.79,5,0,16.7,2,0,15,MORTGAGE,0
12722.0,36,13.12,96895.0,18.45,7,0,35.82,0,0,30,RENT,1
8068.0,60,12.49,149008.0,30.45,5,0,74.76,2,0,4,RENT,0
7950.0,36,23.07,72889.0,41.34,7,0,79.8,0,0,14,RENT,0
14131.0,36,15.64,61328.0,16.99,5,0,9.31,0,0,20,OWN,1
11352.0,36,7.67,75321.0,13.34,5,0,54.42,0,0,9,RENT,0
16890.0,60,13.48,42548.0,10.08,1,0,61.34,0,0,15,OTHER,1
17263.0,36,8.83,72029.0,0.29,4,0,44.77,2,0,19,OTHER,1
16604.0,60,13.79,18194.0,27.99,4,0,80.9,2,0,24,RENT,0
16193.0,36,6.5,54114.0,15.17,10,0,31.33,0,1,15,OWN,1
22889.0,36,7.57,66540.0,25.0,5,0,34.63,1,0,22,RENT,1
9662.0,36,13.38,98489.0,26.61,5,0,28.52,0,0,14,RENT,1
14725.0,36,15.99,103333.0,9.35,8,0,51.14,2,0,13,OWN,0
20663.0,36,14.01,41091.0,10.55,3,0,38.28,1,0,27,MORTGAGE,1
21323.0,36,15.42,132281.0,31.96,5,0,66.81,0,0,11,MORTGAGE,0
7891.0,36,13.5,74451.0,17.44,7,0,36.31,2,0,22,RENT,0
13438.0,36,12.69,77201.0,12.72,4,1,40.86,0,1,6,MORTGAGE,1
21791.0,36,9.99,21469.0,9.64,5,1,51.32,1,0,12,MORTGAGE,1
17540.0,36,15.25,51398.0,16.87,4,0,25.56,3,0,5,RENT,1
15976.0,36,16.1,101495.0,30.06,6,0,71.74,0,0,5,OTHER,0
13912.0,36,11.75,75093.0,23.48,7,0,63.47,2,0,9,OWN,1
13081.0,60,11.53,73234.0,19.45,2,2,62.66,0,0,2,RENT,1
16441.0,36,18.37,76815.0,30.71,4,0,20.82,1,0,19,MORTGAGE,1
13738.0,60,11.92,26704.0,29.17,5,0,84.98,0,0,7,RENT,1
14787.0,36,12.3,67102.0,20.67,5,2,0.05,0,0,19,MORTGAGE,0
15393.0,36,13.94,112250.0,40.21,4,0,64.86,0,0,30,MORTGAGE,0
11610.0,60,11.61,102601.0,16.02,7,0,49.85,2,0,28,RENT,0
17661.0,36,8.72,66244.0,26.78,2,0,63.05,0,1,3,RENT,1
29571.0,36,13.51,116910.0,14.86,6,0,40.99,0,0,19,MORTGAGE,0
6115.0,36,11.84,32227.0,25.22,4,1,48.49,3,0,30,MORTGAGE,1
16620.0,36,19.37,40849.0,16.01,4,0,63.88,2,0,21,RENT,1
11199.0,36,15.15,125909.0,21.69,7,0,46.36,0,0,19,RENT,0
17887.0,36,9.62,87339.0,37.12,2,0,51.78,0,0,24,MORTGAGE,0
15233.0,36,14.92,61333.0,25.61,5,0,52.59,0,0,15,MORTGAGE,1
18809.0,36,13.23,68340.0,21.81,3,0,101.25,0,0,21,RENT,1
20878.0,36,17.24,45801.0,11.8,1,1,6.46,0,0,26,RENT,1
15962.0,36,9.9,78298.0,19.51,4,0,78.81,1,0,18,RENT,1
20660.0,36,12.75,75922.0,9.94,7,0,57.72,2,0,9,OWN,0
3279.0,36,11.6,70597.0,25.1,1,0,54.62,0,0,23,RENT,0
22952.0,36,12.23,35207.0,24.9,6,0,14.61,1,0,1,MORTGAGE,1
16875.0,36,8.46,77943.0,16.56,4,0,75.22,1,0,20,RENT,0
20389.0,36,14.3,54115.0,31.31,3,0,18.07,2,0,5,RENT,1
8901.0,36,13.67,40421.0,30.18,3,0,83.22,0,0,0,MORTGAGE,1
10846.0,36,17.14,108002.0,19.2,4,0,32.81,1,0,24,RENT,1
15730.0,60,11.96,135092.0,22.52,6,0,83.22,0,0,24,MORTGAGE,0
14915.0,36,10.35,128279.0,13.29,3,0,28.66,0,0,17,MORTGAGE,0
16415.0,36,15.16,89504.0,15.82,4,0,23.06,1,0,0,OTHER,1
20423.0,36,8.82,62032.0,9.38,3,0,43.94,3,0,14,RENT,1
6174.0,60,16.34,67889.0,14.17,5,0,27.79,1,0,13,RENT,0
19869.0,36,16.33,82168.0,17.16,3,1,40.44,1,0,23,MORTGAGE,0
15041.0,36,17.03,57393.0,4.72,7,0,88.5,0,0,26,RENT,1
13981.0,36,13.51,109564.0,22.61,6,0,32.5,1,0,14,MORTGAGE,0
7644.0,36,10.05,8928.0,26.18,3,0,50.69,0,1,21,MORTGAGE,1
17515.0,60,12.44,61128.0,17.94,5,0,86.13,2,0,14,MORTGAGE,0
2929.0,36,13.52,94032.0,0.0,5,0,52.29,4,0,28,MORTGAGE,0
18242.0,36,9.76,44645.0,15.98,6,0,74.48,0,0,28,RENT,0
7539.0,36,17.33,62796.0,6.85,4,1,60.24,1,0,22,MORTGAGE,0
15267.0,60,14.32,87809.0,13.12,6,0,71.3,1,0,17,MORTGAGE,0
14404.0,36,8.43,115548.0,29.62,8,0,44.65,0,0,15,RENT,1
20848.0,60,19.53,31182.0,0.0,6,0,60.87,0,0,20,RENT,1
14107.0,36,12.39,28958.0,11.47,3,0,91.52,0,0,11,RENT,1
11529.0,36,7.62,41619.0,24.64,5,0,38.05,1,0,19,MORTGAGE,1
12467.0,36,8.68,23874.0,12.38,7,1,56.78,1,0,0,MORTGAGE,1
21364.0,36,17.95,26009.0,11.77,4,1,29.35,1,0,8,RENT,1
17681.0,60,19.3,40820.0,34.26,2,0,72.23,1,0,22,RENT,1
13072.0,36,16.04,107005.0,21.03,6,0,4.55,1,0,30,MORTGAGE,0
13818.0,36,17.28,60638.0,25.47,2,0,38.9,0,0,5,RENT,1
7164.0,36,16.87,70941.0,21.96,6,0,71.46,1,0,1,MORTGAGE,1
16942.0,36,14.23,41336.0,19.29,6,0,42.48,1,0,10,RENT,0
6201.0,36,13.32,89006.0,28.11,5,0,1.52,1,0,9,MORTGAGE,1
18759.0,36,14.16,126273.0,33.24,2,0,27.02,1,0,30,RENT,0
15643.0,36,14.94,43371.0,4.53,2,1,29.18,1,0,10,RENT,1
26935.0,36,9.03,121742.0,17.72,5,1,85.62,1,0,28,MORTGAGE,0
9499.0,36,14.93,80933.0,17.65,4,0,66.03,0,0,30,OWN,0
14487.0,36,17.83,70506.0,14.57,5,0,68.58,1,0,0,MORTGAGE,0
23991.0,36,11.17,82004.0,25.85,6,0,15.47,0,0,18,RENT,1
20957.0,36,10.75,81716.0,20.06,4,0,46.34,1,0,8,MORTGAGE,1
11519.0,36,13.91,125713.0,33.4,9,0,85.14,0,0,11,RENT,0
16120.0,36,9.4,85607.0,26.8,4,1,68.64,1,0,13,MORTGAGE,0
15010.0,36,6.73,86233.0,28.92,3,1,33.54,2,0,9,RENT,0
16410.0,60,16.59,57355.0,8.41,4,0,65.88,1,0,5,MORTGAGE,1
11507.0,36,10.2,95172.0,11.55,3,1,14.12,1,0,2,OWN,0
14553.0,36,12.07,41295.0,12.21,2,0,24.8,0,0,4,MORTGAGE,1
7010.0,36,9.56,73270.0,28.58,7,0,0.0,1,0,1,RENT,1
15676.0,36,17.11,156499.0,10.26,5,0,43.42,0,0,12,OWN,0
17250.0,36,15.41,5000.0,10.5,4,0,62.06,1,0,4,RENT,1
13863.0,36,11.04,76994.0,9.03,8,0,22.13,0,0,5,RENT,0
6925.0,36,7.28,78149.0,40.02,5,1,43.93,0,0,14,RENT,1
19943.0,36,10.61,63157.0,16.86,4,0,25.24,0,0,18,OWN,0
16823.0,36,14.28,63864.0,22.24,2,0,31.44,1,0,8,RENT,1
11370.0,36,12.75,72742.0,8.88,5,2,20.06,1,0,14,OWN,0
13597.0,36,12.44,62440.0,25.67,8,0,77.25,1,0,30,MORTGAGE,0
7497.0,36,12.85,76659.0,3.81,6,1,28.94,2,0,27,OWN,0
9873.0,36,15.04,55372.0,10.17,7,1,39.99,2,0,8,MORTGAGE,1
12311.0,36,11.83,130672.0,12.15,10,0,33.09,0,0,21,RENT,0
21142.0,60,13.8,62440.0,19.75,4,0,54.1,1,0,25,MORTGAGE,1
11802.0,36,8.05,87088.0,11.66,9,0,108.48,0,0,17,OWN,0
18201.0,36,22.22,49929.0,30.19,2,0,115.87,0,0,26,MORTGAGE,1
12308.0,60,10.86,97994.0,22.03,7,1,40.75,0,0,10,RENT,0
16240.0,36,12.81,92004.0,12.48,7,0,56.67,2,1,6,MORTGAGE,1
14293.0,36,14.27,82578.0,25.98,1,1,70.29,1,0,13,RENT,0
19365.0,36,10.36,39180.0,14.85,7,0,77.65,0,0,7,MORTGAGE,0
12326.0,36,12.03,47428.0,13.28,3,0,62.16,1,0,18,MORTGAGE,0
7137.0,36,11.98,120585.0,25.17,6,0,73.93,0,0,22,RENT,0
8090.0,36,8.34,47096.0,0.0,4,0,56.59,0,0,27,RENT,1
12341.0,36,13.75,89227.0,23.88,6,0,30.54,1,1,29,MORTGAGE,0
8755.0,36,5.4,41660.0,12.3,8,0,73.77,0,0,15,RENT,0
17051.0,36,19.01,100251.0,12.28,2,0,49.76,0,0,16,MORTGAGE,0
12671.0,36,15.17,49408.0,33.67,11,1,54.66,2,0,0,MORTGAGE,1
26873.0,36,14.56,41104.0,13.75,5,0,12.43,1,0,11,MORTGAGE,1
6311.0,60,5.05,48630.0,25.65,8,0,27.08,0,0,8,RENT,1
16018.0,36,8.83,53386.0,20.23,3,0,36.7,1,0,0,MORTGAGE,1
9360.0,60,17.56,82140.0,21.06,5,0,59.5,0,0,1,MORTGAGE,1
12533.0,36,28.6,72082.0,16.0,4,1,91.21,0,0,24,MORTGAGE,0
15707.0,36,16.78,37145.0,15.58,4,1,65.79,1,0,3,RENT,1
3373.0,36,16.15,69162.0,30.22,5,0,41.75,1,0,7,RENT,1
16184.0,36,14.1,35695.0,25.44,5,1,21.61,0,0,19,MORTGAGE,1
24515.0,36,8.61,89307.0,14.0,4,0,77.5,1,0,6,MORTGAGE,1
12733.0,60,15.98,94807.0,9.63,3,0,54.28,0,0,17,OWN,0
16299.0,36,7.6,69282.0,13.32,2,0,0.0,5,0,6,MORTGAGE,0
20125.0,36,7.16,78150.0,25.85,2,0,72.36,0,0,11,RENT,0
14180.0,36,6.91,122564.0,27.43,3,0,55.65,0,0,20,MORTGAGE,1
12095.0,36,15.9,65272.0,22.44,2,0,0.0,0,0,25,MORTGAGE,1
3621.0,36,11.77,41672.0,5.07,5,0,61.85,1,0,12,RENT,1
18205.0,60,12.4,87376.0,24.03,3,0,48.41,0,1,18,RENT,0
14434.0,36,11.94,36020.0,28.43,5,0,13.4,1,0,25,MORTGAGE,0
9937.0,36,7.5,63683.0,19.39,7,0,97.26,1,0,25,MORTGAGE,1
15633.0,36,9.32,52030.0,33.84,11,0,57.25,1,0,2,MORTGAGE,1
12082.0,36,9.52,48945.0,7.43,6,0,34.17,0,0,1,RENT,1
12358.0,60,6.38,62497.0,23.48,3,1,26.69,0,0,21,MORTGAGE,1
18031.0,60,9.98,96997.0,9.84,4,0,41.47,1,0,15,RENT,1
8308.0,36,7.67,103170.0,26.47,8,1,42.29,0,0,26,MORTGAGE,1
20237.0,60,14.31,97786.0,22.9,10,1,60.66,1,0,18,RENT,0
8012.0,36,14.64,80091.0,32.41,5,0,40.26,0,0,26,RENT,0
11686.0,36,6.83,62269.0,22.0,4,0,35.9,0,1,23,RENT,1
24615.0,36,10.81,5000.0,14.77,3,0,50.2,0,1,5,RENT,1
20637.0,36,19.42,81030.0,14.07,1,0,35.32,0,0,27,RENT,0
15488.0,36,8.08,5000.0,16.0,6,0,43.33,1,0,18,MORTGAGE,1
10297.0,36,13.71,12299.0,13.91,8,0,80.77,2,0,2,RENT,1
12354.0,36,12.42,65150.0,28.78,9,0,34.13,1,0,29,RENT,1
15366.0,60,16.37,77937.0,28.21,3,0,41.84,1,0,7,OTHER,0
15188.0,60,13.18,56467.0,6.03,4,1,25.91,0,0,24,MORTGAGE,1
14546.0,36,10.27,116066.0,18.31,5,1,72.63,1,0,11,RENT,0
14846.0,36,12.27,83863.0,18.5,7,2,2.76,0,0,26,MORTGAGE,0
13928.0,36,12.33,62518.0,11.75,6,1,24.24,1,0,3,RENT,1
7790.0,36,11.63,111589.0,21.51,7,0,62.84,0,0,28,RENT,0
12417.0,36,6.72,116953.0,29.69,2,1,41.24,0,0,15,MORTGAGE,0
19573.0,36,16.97,85377.0,25.13,8,1,67.07,2,0,3,MORTGAGE,0
8158.0,36,16.27,46742.0,28.78,3,0,40.17,1,1,13,MORTGAGE,1
14052.0,36,7.82,53492.0,12.25,6,0,28.2,1,1,5,RENT,0
10901.0,36,10.8,26598.0,18.29,5,0,41.94,0,0,16,MORTGAGE,1
15557.0,36,11.1,68727.0,11.87,10,0,12.71,0,0,24,MORTGAGE,0
13057.0,60,7.37,38499.0,19.92,4,0,24.36,0,0,3,MORTGAGE,1
22387.0,36,5.0,60128.0,20.64,5,0,67.81,0,0,24,MORTGAGE,1
17533.0,36,9.32,77818.0,25.68,3,0,38.53,0,0,25,RENT,1
8441.0,36,10.57,10489.0,28.51,9,0,44.24,0,1,3,MORTGAGE,1
18356.0,36,6.24,32088.0,23.51,7,0,48.12,0,0,25,MORTGAGE,0
11127.0,36,12.71,54795.0,11.12,6,0,5.79,0,0,26,MORTGAGE,1
12115.0,36,16.65,68424.0,7.18,6,0,6.03,1,0,19,MORTGAGE,1
16569.0,36,15.37,55183.0,22.16,1,0,54.54,3,0,9,MORTGAGE,1
12541.0,36,11.49,61884.0,30.0,2,0,34.74,1,0,5,MORTGAGE,0
19464.0,36,5.0,48814.0,17.8,8,1,39.5,0,0,28,MORTGAGE,1
11127.0,36,14.86,26518.0,5.78,6,0,60.38,0,0,24,RENT,0
11905.0,36,12.59,53957.0,34.68,5,1,21.63,0,0,1,MORTGAGE,0
11718.0,36,13.7,63605.0,21.92,2,0,30.83,0,0,7,OWN,1
12172.0,36,19.74,60688.0,19.37,3,0,36.18,2,0,18,RENT,0
20496.0,36,8.7,73354.0,8.66,2,0,53.41,1,0,18,RENT,0
18144.0,36,5.0,82567.0,18.13,5,1,36.01,1,0,30,MORTGAGE,1
23550.0,36,7.79,90452.0,23.5,8,0,29.18,2,0,21,RENT,0
26338.0,36,13.94,50993.0,22.02,3,0,87.34,2,0,18,RENT,1
9846.0,36,12.11,22726.0,12.56,6,0,46.0,1,0,10,OWN,1
15352.0,36,7.14,108148.0,17.54,3,1,61.37,0,0,3,RENT,0
9119.0,36,6.32,81563.0,13.07,4,0,0.0,0,0,8,RENT,1
11112.0,36,10.58,41360.0,31.31,8,1,12.8,0,0,2,MORTGAGE,1
11850.0,60,7.02,78331.0,25.16,6,0,59.64,2,0,29,OWN,0
9714.0,60,14.08,102040.0,13.81,6,1,38.98,2,0,17,RENT,0
9741.0,60,10.35,121875.0,8.65,3,0,35.34,0,0,12,RENT,0
14279.0,36,9.49,77518.0,20.22,7,0,21.24,1,0,22,OWN,0
8916.0,36,8.97,101790.0,14.06,8,0,69.36,1,1,19,RENT,0
19211.0,36,13.05,33712.0,14.65,5,1,61.36,2,0,24,RENT,1
10411.0,36,12.17,68923.0,8.92,5,0,43.37,1,0,1,RENT,1
29048.0,36,12.81,59950.0,9.91,2,0,51.15,0,0,18,OWN,1
12743.0,36,12.72,80277.0,19.3,6,0,37.38,0,0,0,OWN,0
15360.0,36,11.71,118336.0,15.86,6,1,27.9,0,0,9,MORTGAGE,0
8523.0,36,7.87,77497.0,37.97,7,0,32.03,1,0,10,OWN,1
23530.0,36,9.08,41869.0,22.75,3,0,64.11,1,0,3,RENT,1
20598.0,36,10.42,32097.0,8.79,8,0,35.13,2,0,29,RENT,1
16485.0,60,20.26,119373.0,5.71,7,1,46.44,0,0,20,MORTGAGE,0
8266.0,36,6.6,85414.0,21.19,4,0,34.26,1,0,25,MORTGAGE,1
16053.0,36,10.32,83442.0,14.83,9,1,68.49,0,0,17,RENT,0
9393.0,60,12.39,59688.0,28.65,4,0,28.75,1,0,15,RENT,0
22312.0,36,10.79,78036.0,20.25,3,0,83.18,1,0,8,RENT,0
19046.0,36,16.3,40391.0,2.14,9,0,30.66,0,0,6,MORTGAGE,1
15477.0,36,10.77,81616.0,9.84,1,0,30.69,1,0,29,RENT,1
2818.0,36,11.06,34754.0,12.6,5,1,95.09,0,0,28,MORTGAGE,1
10083.0,36,15.26,59221.0,21.54,3,0,18.34,0,0,17,RENT,1
18439.0,60,19.24,50713.0,9.58,6,0,44.07,0,0,26,RENT,1
21064.0,36,17.63,5000.0,19.22,6,0,70.29,0,0,24,RENT,1
20546.0,60,11.45,59597.0,7.31,7,0,6.41,0,0,23,OWN,1
7040.0,60,11.8,43034.0,18.05,4,0,51.45,0,0,18,MORTGAGE,1
16508.0,36,12.19,63688.0,20.96,4,0,6.52,0,0,11,MORTGAGE,0
20078.0,36,12.59,70052.0,29.69,6,0,45.92,1,0,4,RENT,0
6708.0,36,8.61,123038.0,19.96,5,0,95.9,2,0,14,RENT,0
14960.0,36,15.75,79141.0,11.47,3,0,0.0,0,0,28,RENT,0
16369.0,36,12.83,80023.0,29.94,7,0,43.11,0,0,3,RENT,0
13496.0,36,11.82,84868.0,16.53,4,0,33.63,0,0,17,MORTGAGE,1
5739.0,60,6.92,96154.0,24.19,9,0,19.82,0,0,14,RENT,0
13372.0,36,12.25,83628.0,13.1,2,0,6.75,1,0,20,MORTGAGE,0
13363.0,36,5.0,78451.0,18.73,5,0,72.48,0,1,22,OWN,1
